timestamp,alert,description,real_ttps,possible_ttps
2025-09-22T18:30:45.734+0000,"{""timestamp"": ""2025-09-22T18:30:45.734+0000"", ""rule"": {""level"": 10, ""description"": ""Apache: Multiple Invalid URI requests from same source."", ""id"": ""30316"", ""mitre"": {""id"": [""T1499""], ""tactic"": [""Impact""], ""technique"": [""Endpoint Denial of Service""]}, ""frequency"": 10, ""firedtimes"": 1, ""mail"": false, ""groups"": [""apache"", ""web"", ""invalid_request""], ""gdpr"": [""IV_35.7.d""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.14"", ""AC.7"", ""SI.4""], ""pci_dss"": [""10.2.4"", ""11.4""], ""tsc"": [""CC6.1"", ""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565845.2553188"", ""previous_output"": ""[Mon Sep 22 18:30:42.672703 2025] [core:error] [pid 661] [client 192.42.1.174:33238] AH00126: Invalid URI in request 'etc/passwd' 'GET /%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd HTTP/1.1'\n[Mon Sep 22 18:30:42.670697 2025] [core:error] [pid 660] [client 192.42.1.174:33236] AH00126: Invalid URI in request 'windows/win.ini' 'GET /%2E%2E/%2E%2E/%2E%2E/%2E%2E/%2E%2E/windows/win.ini HTTP/1.1'\n[Mon Sep 22 18:30:42.663635 2025] [core:error] [pid 671] [client 192.42.1.174:33232] AH00126: Invalid URI in request 'etc/passwd' 'GET /../../../../../../../../../../etc/passwd HTTP/1.1'\n[Mon Sep 22 18:30:42.636310 2025] [core:error] [pid 672] [client 192.42.1.174:33224] AH00126: Invalid URI in request 'etc/passwd' 'GET /cgi-bin/ssi//%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd HTTP/1.1'\n[Mon Sep 22 18:30:42.524137 2025] [core:error] [pid 2851] [client 192.42.1.174:33210] AH00126: Invalid URI in request 'etc/passwd' 'GET /DomainFiles/*//../../../../../../../../../../etc/passwd HTTP/1.1'\n[Mon Sep 22 18:30:42.514849 2025] [core:error] [pid 673] [client 192.42.1.174:33202] AH00126: Invalid URI in request '.../boot.ini' 'GET ////./../.../boot.ini HTTP/1.1'\n[Mon Sep 22 18:30:42.510160 2025] [core:error] [pid 661] [client 192.42.1.174:33186] AH00126: Invalid URI in request 'winnt/repair/sam._' 'GET /../../../../winnt/repair/sam._ HTTP/1.1'\n[Mon Sep 22 18:30:42.508486 2025] [core:error] [pid 660] [client 192.42.1.174:33182] AH00126: Invalid URI in request 'boot.ini' 'GET /../../../../../../../../../boot.ini HTTP/1.1'\n[Mon Sep 22 18:30:36.522498 2025] [core:error] [pid 673] [client 192.42.1.174:46936] AH00126: Invalid URI in request '' 'GET . HTTP/1.0'"", ""full_log"": ""[Mon Sep 22 18:30:43.416940 2025] [core:error] [pid 660] [client 192.42.1.174:33410] AH00126: Invalid URI in request 'etc/' 'GET /file/../../../../../../../../etc/ HTTP/1.1'"", ""decoder"": {""parent"": ""apache-errorlog"", ""name"": ""apache-errorlog""}, ""data"": {""srcip"": ""192.42.1.174"", ""srcport"": ""33410"", ""id"": ""AH00126""}, ""location"": ""/var/www/default/log/error.log""}",Apache: Multiple Invalid URI requests from same source.,['T1499'],['T1595.002']
2025-09-22T18:30:45.825+0000,"{""timestamp"": ""2025-09-22T18:30:45.825+0000"", ""rule"": {""level"": 5, ""description"": ""Apache: Attempt to access forbidden file or directory."", ""id"": ""30305"", ""firedtimes"": 1, ""mail"": false, ""groups"": [""apache"", ""web"", ""access_denied""], ""gdpr"": [""IV_35.7.d""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""SA.11"", ""AU.14"", ""AC.7""], ""pci_dss"": [""6.5.8"", ""10.2.4""], ""tsc"": [""CC6.6"", ""CC7.1"", ""CC6.1"", ""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565845.2555453"", ""full_log"": ""[Mon Sep 22 18:30:43.670189 2025] [authz_core:error] [pid 2851] [client 192.42.1.174:33430] AH01630: client denied by server configuration: /var/www/default/server-status"", ""decoder"": {""parent"": ""apache-errorlog"", ""name"": ""apache-errorlog""}, ""data"": {""srcip"": ""192.42.1.174"", ""srcport"": ""33430"", ""id"": ""AH01630""}, ""location"": ""/var/www/default/log/error.log""}",Apache: Attempt to access forbidden file or directory.,[],['T1595.002']
2025-09-22T18:30:46.021+0000,"{""timestamp"": ""2025-09-22T18:30:46.021+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SERVER /system32/ in Uri - Possible Protected Directory Access Attempt"", ""id"": ""86601"", ""firedtimes"": 36, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565846.2597006"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:42.563379+0000"", ""flow_id"": ""1317981947839658.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33182"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:7bLeVZUtvkqcyOr/riJp3P9oWbo="", ""tx_id"": ""18"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009362"", ""rev"": ""7"", ""signature"": ""ET WEB_SERVER /system32/ in Uri - Possible Protected Directory Access Attempt"", ""category"": ""Attempted Information Leak"", ""severity"": ""2"", ""metadata"": {""confidence"": [""Medium""], ""created_at"": [""2010_07_30""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_08_20""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/c/winnt/system32/cmd.exe?/c+dir+/OG"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000491)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""23"", ""pkts_toclient"": ""34"", ""bytes_toserver"": ""4726"", ""bytes_toclient"": ""9777"", ""start"": ""2025-09-22T18:30:42.541866+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SERVER /system32/ in Uri - Possible Protected Directory Access Attempt,[],['T1595.002']
2025-09-22T18:30:46.056+0000,"{""timestamp"": ""2025-09-22T18:30:46.056+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - GPL EXPLOIT /msadc/samples/ access"", ""id"": ""86601"", ""firedtimes"": 41, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565846.2621651"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:42.569316+0000"", ""flow_id"": ""1317981947839658.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33182"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:7bLeVZUtvkqcyOr/riJp3P9oWbo="", ""tx_id"": ""23"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2101401"", ""rev"": ""11"", ""signature"": ""GPL EXPLOIT /msadc/samples/ access"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_09_23""], ""cve"": [""CVE_1999_0736""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_04_22""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/msadc/samples/adctest.asp"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000496)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""28"", ""pkts_toclient"": ""39"", ""bytes_toserver"": ""5948"", ""bytes_toclient"": ""12087"", ""start"": ""2025-09-22T18:30:42.541866+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - GPL EXPLOIT /msadc/samples/ access,[],['T1595.002']
2025-09-22T18:30:46.105+0000,"{""timestamp"": ""2025-09-22T18:30:46.105+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET EXPLOIT VMware Spring Cloud Directory Traversal (CVE-2020-5410)"", ""id"": ""86601"", ""firedtimes"": 43, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565846.2643279"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:42.581016+0000"", ""flow_id"": ""1317981947839658.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33182"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:7bLeVZUtvkqcyOr/riJp3P9oWbo="", ""tx_id"": ""34"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2030337"", ""rev"": ""2"", ""signature"": ""ET EXPLOIT VMware Spring Cloud Directory Traversal (CVE-2020-5410)"", ""category"": ""Attempted Administrator Privilege Gain"", ""severity"": ""1"", ""source"": {""ip"": ""192.42.1.174"", ""port"": ""33182""}, ""target"": {""ip"": ""172.17.100.121"", ""port"": ""80""}, ""metadata"": {""affected_product"": [""VMware""], ""confidence"": [""High""], ""created_at"": [""2020_06_15""], ""cve"": [""CVE_2020_5410""], ""deployment"": [""Internal"", ""Perimeter""], ""mitre_tactic_id"": [""TA0007""], ""mitre_tactic_name"": [""Discovery""], ""mitre_technique_id"": [""T1083""], ""mitre_technique_name"": [""File_And_Directory_Discovery""], ""signature_severity"": [""Major""], ""tag"": [""CISA_KEV""], ""updated_at"": [""2024_11_26""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/[SecCheck]/..%252f..%252f../ext.ini"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000508)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""39"", ""pkts_toclient"": ""50"", ""bytes_toserver"": ""8630"", ""bytes_toclient"": ""17169"", ""start"": ""2025-09-22T18:30:42.541866+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET EXPLOIT VMware Spring Cloud Directory Traversal (CVE-2020-5410),[],['T1595.002']
2025-09-22T18:30:46.122+0000,"{""timestamp"": ""2025-09-22T18:30:46.122+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - GPL EXPLOIT ISAPI .idq attempt"", ""id"": ""86601"", ""firedtimes"": 44, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565846.2651070"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:42.585073+0000"", ""flow_id"": ""1317981947839658.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33182"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:7bLeVZUtvkqcyOr/riJp3P9oWbo="", ""tx_id"": ""38"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2101244"", ""rev"": ""17"", ""signature"": ""GPL EXPLOIT ISAPI .idq attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_09_23""], ""cve"": [""CVE_2000_0071""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_04_22""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/prxdocs/misc/prxrch.idq?CiTemplate=../../../../../../../../../../winnt/win.ini"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000512)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""43"", ""pkts_toclient"": ""54"", ""bytes_toserver"": ""9676"", ""bytes_toclient"": ""19017"", ""start"": ""2025-09-22T18:30:42.541866+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - GPL EXPLOIT ISAPI .idq attempt,[],['T1595.002']
2025-09-22T18:30:46.282+0000,"{""timestamp"": ""2025-09-22T18:30:46.282+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SERVER /etc/hosts Detected in URI"", ""id"": ""86601"", ""firedtimes"": 56, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565846.2731337"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:42.621077+0000"", ""flow_id"": ""1865886630832968.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33202"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:3qI4Scqg8W2PW7Vj11PWzWOq5js="", ""tx_id"": ""2"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2049401"", ""rev"": ""1"", ""signature"": ""ET WEB_SERVER /etc/hosts Detected in URI"", ""category"": ""Attempted Information Leak"", ""severity"": ""2"", ""metadata"": {""affected_product"": [""Linux""], ""attack_target"": [""Web_Server""], ""confidence"": [""High""], ""created_at"": [""2023_11_29""], ""deployment"": [""SSLDecrypt"", ""Perimeter""], ""performance_impact"": [""Low""], ""signature_severity"": [""Informational""], ""updated_at"": [""2023_11_29""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""///etc/hosts"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000544)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""7"", ""pkts_toclient"": ""7"", ""bytes_toserver"": ""1105"", ""bytes_toclient"": ""1659"", ""start"": ""2025-09-22T18:30:42.617288+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SERVER /etc/hosts Detected in URI,[],['T1595.002']
2025-09-22T18:30:47.156+0000,"{""timestamp"": ""2025-09-22T18:30:47.156+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt"", ""id"": ""86601"", ""firedtimes"": 166, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565847.3274662"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:42.807381+0000"", ""flow_id"": ""1589634334332923.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33260"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:IyC5TMzxtF9glH0nxVTaVupdZ4g="", ""tx_id"": ""12"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009714"", ""rev"": ""8"", ""signature"": ""ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""affected_product"": [""Web_Server_Applications""], ""attack_target"": [""Web_Server""], ""confidence"": [""Medium""], ""created_at"": [""2010_07_30""], ""deployment"": [""Datacenter""], ""signature_severity"": [""Major""], ""tag"": [""Cross_Site_Scripting"", ""XSS""], ""updated_at"": [""2020_08_20""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/themes/mambosimple.php?detection=detected&sitename=</title><script>alert(document.cookie)</script>"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000702)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""17"", ""pkts_toclient"": ""25"", ""bytes_toserver"": ""4219"", ""bytes_toclient"": ""6807"", ""start"": ""2025-09-22T18:30:42.792571+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt,[],['T1595.002']
2025-09-22T18:30:47.833+0000,"{""timestamp"": ""2025-09-22T18:30:47.833+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SERVER WEB-PHP phpinfo access"", ""id"": ""86601"", ""firedtimes"": 260, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565847.3728199"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:42.935975+0000"", ""flow_id"": ""1855754802957410.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33282"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:DMAPwIR8v7AVaV7tPhSCaxnaI4U="", ""tx_id"": ""11"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2019526"", ""rev"": ""5"", ""signature"": ""ET WEB_SERVER WEB-PHP phpinfo access"", ""category"": ""Information Leak"", ""severity"": ""2"", ""metadata"": {""created_at"": [""2010_09_23""], ""cve"": [""CVE_2002_1149""], ""signature_severity"": [""Informational""], ""updated_at"": [""2020_05_13""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/phpinfo.php?VARIABLE=<script>alert('Vulnerable')</script>"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000816)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""16"", ""pkts_toclient"": ""25"", ""bytes_toserver"": ""4194"", ""bytes_toclient"": ""6411"", ""start"": ""2025-09-22T18:30:42.920674+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SERVER WEB-PHP phpinfo access,[],['T1595.002']
2025-09-22T18:30:48.617+0000,"{""timestamp"": ""2025-09-22T18:30:48.617+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - GPL WEB_SERVER printenv access"", ""id"": ""86601"", ""firedtimes"": 348, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565848.4210344"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:43.100253+0000"", ""flow_id"": ""1291580783971766.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33334"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:yEmnxkHjDySEMqZ0Qojulk0DFpM="", ""tx_id"": ""44"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2101877"", ""rev"": ""11"", ""signature"": ""GPL WEB_SERVER printenv access"", ""category"": ""access to a potentially vulnerable web application"", ""severity"": ""2"", ""metadata"": {""created_at"": [""2010_09_23""], ""cve"": [""CVE_2000_0868""], ""signature_severity"": [""Unknown""], ""updated_at"": [""2020_05_13""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/cgi-bin-sdb/printenv"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000961)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""49"", ""pkts_toclient"": ""58"", ""bytes_toserver"": ""11436"", ""bytes_toclient"": ""21837"", ""start"": ""2025-09-22T18:30:43.052662+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - GPL WEB_SERVER printenv access,[],['T1595.002']
2025-09-22T18:30:48.979+0000,"{""timestamp"": ""2025-09-22T18:30:48.979+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - GPL WEB_SERVER Tomcat server snoop access"", ""id"": ""86601"", ""firedtimes"": 352, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565848.4331958"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:30:43.217358+0000"", ""flow_id"": ""1922902321774516.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""33348"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:vW7U4NLpy2X0uuZOFTvZhPTpWRA="", ""tx_id"": ""28"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2101108"", ""rev"": ""14"", ""signature"": ""GPL WEB_SERVER Tomcat server snoop access"", ""category"": ""Attempted Information Leak"", ""severity"": ""2"", ""metadata"": {""created_at"": [""2010_09_23""], ""cve"": [""CVE_2000_0760""], ""signature_severity"": [""Unknown""], ""updated_at"": [""2020_04_21""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/examples/jsp/snp/anything.snp"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001001)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""33"", ""pkts_toclient"": ""42"", ""bytes_toserver"": ""7126"", ""bytes_toclient"": ""14345"", ""start"": ""2025-09-22T18:30:43.180148+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - GPL WEB_SERVER Tomcat server snoop access,[],['T1595.002']
